0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,0.116355,00
