0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,0.128228,00
